vehicleid,status,make,model,modelyear,color,fuel,wheelchairaccessible,operator,zipcode,affiliation,medallion
6225,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,ODYSSEY TAXI LLC,60630,Flash Cab Co,Star North Management LLC
264,ACTIVE,FORD,ESCAPE,2011,GREEN,Hybrid,FALSE,TAURUS CAB INC,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
2728,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,SRS CAB INC,60612,Independent1,Owner-Operator
5299,ACTIVE,TOYOTA,PRIUS,2012,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIESXII,60618,Yellow Cab Association,Owner Manager
5502,ACTIVE,TOYOTA,RAV4,2017,YELLOW,Hybrid,FALSE,AMJAD CORP.,60641,Yellow Cab Association,Owner-Operator
4663,ACTIVE,TOYOTA,SIENNA,2015,WHITE,Gasoline,TRUE,ADAM INC.,60656,Flash Cab Co,Owner-Operator
3549,ACTIVE,TOYOTA,CAMRY,2016,CREAM/BLUE,Hybrid,FALSE,GEORGE ATTO,60625,Blue Diamond Taxi Affil Inc,Owner Manager
6030,ACTIVE,TOYOTA,CAMRY,2014,CREAM/GREEN,Hybrid,FALSE,SUKHI ENTERPRISES INC.,60641,Checker Taxi Association Co.,Owner Manager
4672,ACTIVE,TOYOTA,RAV4,2021,WHITE,Hybrid,FALSE,SUPER PRINCE INC,60630,Globe Taxi Association Inc,Owner-Operator
6097,ACTIVE,TOYOTA,RAV4,2017,YELLOW,Gasoline,FALSE,KWASEPO EXPRESS INC,60641,Yellow Cab Association,Owner Manager
2483,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,"ABRON CAB COMPANY, INC.",60656,Flash Cab Co,Chicago Taxicab Management Inc.
3845,ACTIVE,TOYOTA,CAMRY,2012,CREAM/GREEN,Hybrid,FALSE,SUKHI ENTERPRISES INC.,60641,Checker Taxi Association Co.,Owner Manager
2824,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"A&Z LAB SERVICES, INC",60656,Flash Cab Co,Owner Manager
2295,ACTIVE,TOYOTA,CAMRY,2015,YELLOW,Hybrid,FALSE,CHICAGO EXPRESS CAB CO,60641,Yellow Cab Association,Owner Manager
2056,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,YZ TAXI INC,60641,Yellow Cab Association,Owner Manager
4695,ACTIVE,HONDA,CRV,2019,YELLOW,Gasoline,FALSE,LIAQUAT A. QURESHI,60641,Yellow Cab Association,Owner-Operator
6022,ACTIVE,TOYOTA,RAV4,2022,YELLOW,Hybrid,FALSE,WADITO INC,60641,Yellow Cab Association,Owner Manager
1403,ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,NEW MILLENNIUM INC. #1,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
2122,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,ALHAJ BROTHERS INC,60630,Globe Taxi Association Inc,Owner-Operator
700,ACTIVE,KIA,OPTIMA,2015,BLACK,Gasoline,FALSE,HASAN CAB CORPORATION,60612,Independent1,Owner-Operator
5635,ACTIVE,TOYOTA,RAV4,2022,BLUE/WHITE,Hybrid,FALSE,HYUN DAI TAXI CAB INC,60641,Sun Taxi Association Inc,Owner-Operator
2372,ACTIVE,TOYOTA,PRIUS,2016,WHITE/BLUE/STRIPES,Hybrid,FALSE,MANRAJ TAXI INC,60646,Blue Ribbon Assn Inc,Owner Manager
5558,ACTIVE,TOYOTA,PRIUS,2016,GRAY/WHITE,Hybrid,FALSE,LOZA TAXI INC,60645,Choice Taxi Association Inc,Owner Manager
673,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,FALSE,DELKAFUI & CO,60641,Yellow Cab Association,Owner-Operator
4259,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,FOUR SEASONS SHUTTLE INC,60630,Globe Taxi Association Inc,Owner-Operator
779,ACTIVE,TOYOTA,CAMRY,2014,CREAM/GREEN,Hybrid,FALSE,HBO CAB CORP,60641,Checker Taxi Association Co.,Owner Manager
5607,ACTIVE,TOYOTA,COROLLA,2022,WHITE,Hybrid,FALSE,ARIB ENTERPRISE INC,60630,Globe Taxi Association Inc,Owner-Operator
2235,ACTIVE,TOYOTA,SIENNA,2020,WHITE/BLUE/STRIPES,Gasoline,TRUE,CHITOWN CAB INC. # III,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
2625,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,C DORTCH INC,60630,Flash Cab Co,Star North Management LLC
5098,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,KHANGURA CAB CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
6267,ACTIVE,FORD,ESCAPE,2018,BLUE,Flex Fuel,FALSE,"SEBEYA TRANS, INC.",60640,Independent1,Owner-Operator
6402,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Gasoline,FALSE,MASSEW CORP,60659,City Service Taxi Association,Owner-Operator
3371,ACTIVE,TOYOTA,RAV4,2019,YELLOW,Hybrid,FALSE,MO-MONEY CAB CO,60641,Yellow Cab Association,Owner-Operator
2148,ACTIVE,TOYOTA,CAMRY,2019,BLUE,Gasoline,FALSE,"KOREEB, INC",60626,Independent1,Owner-Operator
6090,ACTIVE,TOYOTA,PRIUS,2013,GRAY/WHITE,Hybrid,FALSE,ANKOBER INC,60626,Choice Taxi Association Inc,Owner-Operator
6742,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,TASHA RIDE INC.,60656,Flash Cab Co,Owner-Operator
4487,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,MAIDANWAL TAXI INC.,60659,City Service Taxi Association,Owner Manager
2414,ACTIVE,TOYOTA,RAV4,2022,WHITE,Hybrid,FALSE,NEW WINDY CITY TAXI INC,60659,INDEPENDENT4,Owner-Operator
1573,ACTIVE,TOYOTA,HIGHLANDER,2022,GRAY,Hybrid,FALSE,JEHOVAH NISSI CO,60612,Independent1,Owner-Operator
2135,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,HONEY WEALTH INVESTMENT LLC,60656,Independent1,Owner Manager
1637,ACTIVE,TOYOTA,RAV4,2017,YELLOW,Hybrid,FALSE,NAPOSAR INC,60641,Yellow Cab Association,Owner Manager
1920,ACTIVE,TOYOTA,PRIUS,2017,YELLOW,Hybrid,FALSE,"MUSSY68 INTL, LIMITED",60641,Yellow Cab Association,Owner-Operator
210,ACTIVE,TOYOTA,CAMRY,2017,WHITE,Hybrid,FALSE,ASIYA TAXI CO,60656,Flash Cab Co,Owner-Operator
5982,ACTIVE,TOYOTA,CAMRY,2014,CREAM/GREEN,Hybrid,FALSE,PARAMJIT ENTERPRISES INC,60641,Checker Taxi Association Co.,Owner Manager
429,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,MCCAB VII CORP.,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
6491,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,SETARE INC.,60618,Top Cab Association,Top Cab Corp.
6540,ACTIVE,TOYOTA,RAV4,2019,WHITE,Hybrid,FALSE,RUFTAY INC,60630,Globe Taxi Association Inc,Owner-Operator
3886,ACTIVE,FORD,ESCAPE,2012,WHITE,Hybrid,FALSE,NYREN INC,60656,Flash Cab Co,Owner-Operator
4429,ACTIVE,TOYOTA,PRIUS,2017,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES 27,60618,Yellow Cab Association,Owner Manager
948,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,MESFIN INC,60640,INDEPENDENT3,Owner-Operator
5895,ACTIVE,TOYOTA,CAMRY,2012,WHITE,Hybrid,FALSE,AIM TRANSPORTATION INC,60659,City Service Taxi Association,Owner-Operator
5582,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,ATLAS 22 CORP,60641,Yellow Cab Association,Owner-Operator
3648,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,KOBE'S CAB INC.,60613,Independent1,Owner-Operator
3791,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,FORTUNE TAXI INC,60626,Independent1,Owner Manager
4166,ACTIVE,TOYOTA,PRIUS,2020,YELLOW,Hybrid,FALSE,ADA INCORPORATED,60616,Yellow Cab Association,Owner-Operator
6878,ACTIVE,TOYOTA,RAV4,2015,WHITE,Gasoline,FALSE,YAHWEH CAB CO,60659,Independent1,Owner-Operator
1212,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,TRIPLE A VENTURES INC,60641,Yellow Cab Association,Owner-Operator
1043,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,KAY AMERICANTAXI INCORPORATED,60624,Yellow Cab Association,Owner Manager
5124,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,NKOUTOUNGA INC,60656,Flash Cab Co,Owner Manager
6463,ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Hybrid,TRUE,SAPEX INC,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
4419,ACTIVE,TOYOTA,PRIUS,2014,GREEN,Hybrid,FALSE,EMMY INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
6891,ACTIVE,TOYOTA,SIENNA,2016,YELLOW,Gasoline,FALSE,ULTRA INVESTMENT CORP,60641,Yellow Cab Association,Owner Manager
5359,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,ASSYRIAN TRANS INC,60659,City Service Taxi Association,Owner Manager
5241,ACTIVE,TOYOTA,CAMRY,2016,YELLOW,Hybrid,FALSE,AL-MEDINA CHICAGO INC,60641,Yellow Cab Association,Owner Manager
3311,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,MANRAJ TAXI INC,60646,Blue Ribbon Assn Inc,Owner Manager
1186,ACTIVE,TOYOTA,CAMRY,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,RAV TAXI INC,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
1530,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,OMOZ LLC,60656,Flash Cab Co,Owner Manager
166,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,FIVE A LLC,60612,Independent1,Owner-Operator
16,ACTIVE,TOYOTA,CAMRY,2017,ORANGE,Hybrid,FALSE,ROADWAY CAB CO,60641,WOLLEY TAXI,Owner Manager
1710,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,DE RAPH CITY LLC,60645,Independent1,Owner-Operator
3583,ACTIVE,NISSAN,ROGUE,2016,BLACK,Gasoline,FALSE,SADAQAH & SON LOGISTICS INC,60612,Independent1,Owner-Operator
6308,ACTIVE,TOYOTA,HIGHLANDER,2019,WHITE,Hybrid,FALSE,"LAYAN TRANS, INC",60659,City Service Taxi Association,Owner-Operator
3355,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,SAM B. CAB CO,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
1847,ACTIVE,TOYOTA,CAMRY,2016,WHITE/BLACK/STRIPES,Hybrid,FALSE,KASSEM CAB CO.,60659,Independent1,Owner-Operator
639,ACTIVE,TOYOTA,PRIUS,2018,ORANGE,Hybrid,FALSE,OHARE TRANSIT LLC,60641,WOLLEY TAXI,Owner-Operator
3287,ACTIVE,TOYOTA,RAV4,2023,YELLOW,Hybrid,FALSE,TAKPA CORP.,60625,Yellow Cab Association,Owner-Operator
4770,ACTIVE,TOYOTA,RAV4,2018,WHITE,Gasoline,FALSE,"RASBOL, INC.",60656,Flash Cab Co,Owner-Operator
1953,ACTIVE,TOYOTA,PRIUS,2015,WHITE/BLUE/STRIPES,Hybrid,FALSE,RAV TAXI INC,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
5017,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Gasoline,FALSE,CES EXPRESS INC.,60659,City Service Taxi Association,Owner-Operator
6423,ACTIVE,TOYOTA,PRIUS,2014,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP,LLC SERIES VI",60618,Yellow Cab Association,Owner Manager
6695,ACTIVE,TOYOTA,PRIUS,2015,WHITE,Hybrid,FALSE,PARIKH ENTERPRISES III INC,60656,Flash Cab Co,Owner Manager
5589,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,IMAGIN EXPRESS INC,60656,Flash Cab Co,Owner Manager
1556,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,ROCKY MOUNTAIN CAB CO,60656,Flash Cab Co,Owner Manager
3950,ACTIVE,TOYOTA,CAMRY,2017,BLACK,Hybrid,FALSE,3950 TAXI CORP,60660,Independent1,Owner-Operator
4701,ACTIVE,HYUNDAI,IONIQ,2019,WHITE,Hybrid,FALSE,RISH LLC,60612,Independent1,Owner-Operator
4548,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES 27,60618,Yellow Cab Association,Owner Manager
2105,ACTIVE,TOYOTA,RAV4,2017,WHITE,Hybrid,FALSE,"ILIRIDA TRANS, INC.",60634,Independent1,Owner-Operator
3894,ACTIVE,NISSAN,ALTIMA,2015,CREAM/BLUE,Gasoline,FALSE,COLOMBO CAB INCORPORATED,60641,Blue Diamond Taxi Affil Inc,Owner-Operator
3469,ACTIVE,TOYOTA,PRIUS,2012,WHITE,Hybrid,FALSE,YAQEEN CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
1353,ACTIVE,FORD,C-MAX,2013,SILVER,Hybrid,FALSE,ADFEM LLC,60645,Independent1,Owner-Operator
6859,ACTIVE,DODGE,GRAND CARAVAN,2014,WHITE,Flex Fuel,TRUE,U NEED A CAB INC,60659,City Service Taxi Association,Owner Manager
2777,ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,FALSE,CATHY CAB CO,60641,Sun Taxi Association Inc,Owner-Operator
658,ACTIVE,HYUNDAI,ELANTRA,2018,WHITE,Gasoline,FALSE,ZEUS CAB CORP.,60618,Top Cab Association,Top Cab Corp.
1787,ACTIVE,TOYOTA,PRIUS,2017,GRAY/WHITE,Hybrid,FALSE,MAKENA INC,60645,Choice Taxi Association Inc,"Sun Financial Services, Inc."
3670,ACTIVE,TOYOTA,RAV4,2022,WHITE,Hybrid,FALSE,MAFR CORP.,60612,Independent1,Owner-Operator
5863,ACTIVE,TOYOTA,PRIUS,2021,WHITE,Hybrid,FALSE,ALPHARATTA INC,60630,Flash Cab Co,Owner-Operator
3513,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,MY REDEEMER INCORPORATED,60653,Sun Taxi Association Inc,Owner-Operator
4579,ACTIVE,TOYOTA,CAMRY,2012,YELLOW,Hybrid,FALSE,AZIZ CAB COMPANY,60641,Yellow Cab Association,Owner-Operator
1600,ACTIVE,TOYOTA,RAV4,2017,YELLOW,Hybrid,FALSE,KWASEPO TAXI CORP,60641,Yellow Cab Association,Owner Manager
6528,ACTIVE,TOYOTA,COROLLA,2018,WHITE,Gasoline,FALSE,ANTIPAROS CAB CORP,60618,Top Cab Association,Top Cab Corp.
1356,ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,BIAR TAXI LLC,60646,Blue Ribbon Assn Inc,Owner-Operator
5106,ACTIVE,FORD,ESCAPE,2020,BLACK,Gasoline,FALSE,"ARADA, INC",60640,Independent1,Owner-Operator
5210,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,CHI-TOWN TRANSIT 1 INC,60656,Flash Cab Co,Owner Manager
1203,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,OZITO CORP,60656,Flash Cab Co,Owner Manager
1534,ACTIVE,TOYOTA,CAMRY,2022,GRAY,Hybrid,FALSE,PUQUIO QUERIDO INC,60622,Independent1,Owner-Operator
2959,ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,AVATAR TAXI CORP,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
48,ACTIVE,TOYOTA,PRIUS,2013,WHITE,Hybrid,FALSE,GURU CAB CO,60656,Flash Cab Co,Owner Manager
5425,ACTIVE,TOYOTA,SIENNA,2023,WHITE/BLUE/STRIPES,Hybrid,TRUE,LOOP TAXI LOGISTICS INC,60646,Blue Ribbon Assn Inc,Owner Manager
6959,ACTIVE,TOYOTA,SIENNA,2019,WHITE,Gasoline,TRUE,JEEG CAB CORPORATION,60656,Flash Cab Co,Owner-Operator
2377,ACTIVE,TOYOTA,RAV4,2023,WHITE/BLACK/STRIPES,Gasoline,FALSE,"LDU 10, CORP.",60618,Independent1,Owner-Operator
3046,ACTIVE,TOYOTA,RAV4,2020,WHITE/STARS/STRIPES,Gasoline,FALSE,BURKIMBE'S INC,60613,American-United Cab Assn,Owner-Operator
2241,ACTIVE,TOYOTA,PRIUS,2013,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIES X,60618,Yellow Cab Association,Owner Manager
1300,ACTIVE,TOYOTA,CAMRY,2020,WHITE,Hybrid,FALSE,YARED TRANS INC,60659,City Service Taxi Association,Owner-Operator
2176,ACTIVE,HYUNDAI,ELANTRA,2018,WHITE,Gasoline,FALSE,ZEUS CAB CORP.,60618,Top Cab Association,Top Cab Corp.
6562,ACTIVE,TOYOTA,SIENNA,2022,WHITE/BLACK/STRIPES,Hybrid,TRUE,ALLACRITTY LOGISTICS LLC,60612,Independent1,Owner-Operator
5883,ACTIVE,TOYOTA,CAMRY,2015,WHITE/RED,Hybrid,FALSE,ARBERIA CAB CO,60646,Independent2,Owner-Operator
6390,ACTIVE,TOYOTA,PRIUS,2014,WHITE,Hybrid,FALSE,DAVCO CAB CORP.,60647,Flash Cab Co,Owner Manager
5733,ACTIVE,TOYOTA,SIENNA,2019,WHITE/BLUE/STRIPES,Gasoline,TRUE,TRUEDREAM MALAK TRANS INC,60646,Blue Ribbon Assn Inc,Owner-Operator
5180,ACTIVE,TOYOTA,RAV4,2016,CREAM/BLUE,Hybrid,FALSE,SAMUEL A ANUM,60620,Blue Diamond Taxi Affil Inc,Owner Manager
5362,ACTIVE,TOYOTA,PRIUS,2014,YELLOW,Hybrid,FALSE,"TAXI MEDALLION GROUP,LLC SERIES VI",60618,Yellow Cab Association,Owner Manager
879,ACTIVE,TOYOTA,PRIUS,2014,GREEN,Hybrid,FALSE,NECT 35 LLC,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
3581,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,AYS CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
5632,ACTIVE,FORD,FUSION,2016,YELLOW,Hybrid,FALSE,ARELLANO CAB CORP,60641,Yellow Cab Association,Owner-Operator
4029,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"BEYENE TRANS, INC",60659,City Service Taxi Association,Owner-Operator
2069,ACTIVE,HONDA,CRV,2021,BLACK,Gasoline,FALSE,"HOT ENTERPRISES, INC",60612,Independent1,Owner-Operator
543,ACTIVE,TOYOTA,CAMRY,2015,BLUE/WHITE,Hybrid,FALSE,Z SENAY INC,60641,Sun Taxi Association Inc,Owner-Operator
5800,ACTIVE,TOYOTA,PRIUS,2014,GRAY/WHITE,Hybrid,FALSE,SENAI TAXI CORP,60645,Choice Taxi Association Inc,Choice Taxi Association
1586,ACTIVE,TOYOTA,RAV4,2020,BLACK,Hybrid,FALSE,CARREFOUR LLC,60612,Independent1,Owner-Operator
6805,ACTIVE,TOYOTA,CAMRY,2016,BLACK,Hybrid,FALSE,DRAGONFLY EXPRESS LLC,60612,Independent1,Owner-Operator
2987,ACTIVE,TOYOTA,PRIUS,2014,WHITE/BLUE/STRIPES,Hybrid,FALSE,RANI TAXI CORP,60646,Blue Ribbon Assn Inc,Owner Manager
4541,ACTIVE,TOYOTA,RAV4,2021,CREAM/GREEN,Gasoline,FALSE,EXPERT CAB CO,60641,Checker Taxi Association Co.,Owner-Operator
6300,ACTIVE,TOYOTA,SIENNA,2022,RED,Hybrid,TRUE,CHICAGO SUPER KINGS LLC,60612,INDEPENDENT3,Owner-Operator
1097,ACTIVE,TOYOTA,CAMRY,2019,BLACK,Hybrid,FALSE,SHEWHET INC,60659,Independent1,Owner-Operator
4310,ACTIVE,TOYOTA,PRIUS,2021,WHITE,Gasoline,FALSE,EKWE INC.,60656,Flash Cab Co,Owner-Operator
6480,ACTIVE,TOYOTA,CAMRY,2014,GRAY/WHITE,Hybrid,FALSE,RSA CAB CORP.,60645,Choice Taxi Association Inc,Choice Taxi Association
2582,ACTIVE,TOYOTA,COROLLA,2020,WHITE,Gasoline,FALSE,CALAFWEY LLC,60659,Flash Cab Co,Owner-Operator
4721,ACTIVE,TOYOTA,PRIUS,2011,SILVER,Hybrid,FALSE,NOAH AND NETSNET CORP,60640,Independent1,Owner-Operator
4569,ACTIVE,TOYOTA,CAMRY,2014,BLUE/WHITE,Hybrid,FALSE,ASKU TAXI CORP,60641,Sun Taxi Association Inc,Owner-Operator
4862,ACTIVE,TOYOTA,SIENNA,2023,WHITE/RED STRIPES,Hybrid,TRUE,MANGIB CORP.,60659,Independent1,Owner-Operator
78,ACTIVE,TOYOTA,SIENNA,2019,BLUE/WHITE,Gasoline,TRUE,ALBIE'S CORP.,60641,Sun Taxi Association Inc,Owner Manager
4352,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,FALSE,GUERRIOT INC,60630,Globe Taxi Association Inc,Owner-Operator
6697,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,SAMI & SON'S TRANSPORTATION INC,60656,Flash Cab Co,Owner-Operator
889,ACTIVE,TOYOTA,SIENNA,2021,BLUE/WHITE,Hybrid,TRUE,BRIDGET CAB COMPANY,60641,Sun Taxi Association Inc,Owner Manager
3731,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,AQEELA TRANS INC,60659,City Service Taxi Association,Owner Manager
2929,ACTIVE,TOYOTA,CAMRY,2012,BLUE/WHITE,Hybrid,FALSE,CLASSICAL CAB COMPANY,60641,Sun Taxi Association Inc,Owner Manager
635,ACTIVE,TOYOTA,CAMRY,2012,CREAM/BLUE,Hybrid,FALSE,JABOYE CORP.,60641,Blue Diamond Taxi Affil Inc,Owner Manager
4112,ACTIVE,TOYOTA,CAMRY,2014,WHITE,Hybrid,FALSE,AYS CAB CO,60647,Flash Cab Co,Chicago Taxicab Management Inc.
95,ACTIVE,TOYOTA,CAMRY,2014,YELLOW,Hybrid,FALSE,TAJ NAUSHEENA INC.,60641,Yellow Cab Association,Owner-Operator
4223,ACTIVE,TOYOTA,CAMRY,2017,CREAM/GREEN,Hybrid,FALSE,GUL CAB CORP,60641,Checker Taxi Association Co.,Owner-Operator
5926,ACTIVE,TOYOTA,PRIUS,2014,BLUE/WHITE,Hybrid,FALSE,ALULA ABANEGA CORP,60641,Sun Taxi Association Inc,Owner Manager
4510,ACTIVE,TOYOTA,CAMRY,2013,BLUE/WHITE,Hybrid,FALSE,P E P CAB CORP,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
2840,ACTIVE,TOYOTA,CAMRY,2015,WHITE,Hybrid,FALSE,CHICAGO SKYLINE CAB CO.,60656,Flash Cab Co,Owner Manager
1303,ACTIVE,TOYOTA,PRIUS,2014,GRAY,Hybrid,FALSE,BOLISH INC,60616,Independent1,Owner Manager
5915,ACTIVE,TOYOTA,SIENNA,2023,BLUE/WHITE,Gasoline,TRUE,TARIK TAXI INC,60641,Sun Taxi Association Inc,Owner-Operator
762,ACTIVE,TOYOTA,SIENNA,2022,WHITE,Hybrid,TRUE,YA TRANS INC,60656,Flash Cab Co,
3591,ACTIVE,TOYOTA,RAV4,2016,YELLOW/BLACK,Hybrid,FALSE,CHUKS CAB CORPORATION,60659,Independent1,Owner-Operator
6912,ACTIVE,TOYOTA,RAV4,2023,YELLOW,Hybrid,FALSE,A M EXPRESS CAB CO.,60641,Yellow Cab Association,Owner Manager
223,ACTIVE,TOYOTA,RAV4,2024,GREEN,Hybrid,FALSE,FLORINA INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
1049,ACTIVE,TOYOTA,CAMRY,2016,WHITE,Hybrid,FALSE,ERI LOVE TAXI CORP,60659,City Service Taxi Association,Owner-Operator
2457,ACTIVE,VPG,MV-1,2014,GREEN,Gasoline,TRUE,EMMY INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
2859,ACTIVE,FORD,FUSION,2018,WHITE,Hybrid,FALSE,DEKA CAB CORP,60656,Flash Cab Co,Star North Management LLC
5764,ACTIVE,TOYOTA,RAV4,2020,GRAY/WHITE,Hybrid,FALSE,ADDIS FLOWER TAXI CAB SERVICE INC,60626,Choice Taxi Association Inc,Owner-Operator
183,ACTIVE,TOYOTA,SIENNA,2023,WHITE,Hybrid,TRUE,MEMI'S LLC,60612,Independent1,Owner-Operator
4951,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,YAHYA CAB CO,60656,Flash Cab Co,Owner-Operator
6555,ACTIVE,FORD,FUSION,2018,WHITE,Hybrid,FALSE,DEKA CAB CORP,60656,Flash Cab Co,Star North Management LLC
2797,ACTIVE,TOYOTA,CAMRY,2016,BLUE/WHITE,Hybrid,FALSE,ANIBA MANAGEMENT & SERVICES INC,60641,Sun Taxi Association Inc,"Sun Financial Services, Inc."
6143,ACTIVE,FORD,ESCAPE,2011,GREEN,Hybrid,FALSE,NECT 8 INC,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
6158,ACTIVE,TOYOTA,PRIUS,2015,BLUE/WHITE,Hybrid,FALSE,THANK YOU JESUS CAB CO,60641,Sun Taxi Association Inc,Owner-Operator
2023,ACTIVE,TOYOTA,RAV4,2024,GREEN,Hybrid,FALSE,FLORINA INC.,60645,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc."
6469,ACTIVE,TOYOTA,PRIUS,2015,BLACK,Hybrid,FALSE,TEDLA INC,60653,Independent1,Owner Manager
5789,ACTIVE,TOYOTA,CAMRY,2013,WHITE,Hybrid,FALSE,"JEHAN TRANS, INC.",60659,City Service Taxi Association,Owner-Operator
4268,ACTIVE,TOYOTA,CAMRY,2017,YELLOW,Hybrid,FALSE,TAXI MEDALLION GROUP LLC SERIESXXVI,60618,Yellow Cab Association,Owner Manager
4669,ACTIVE,TOYOTA,RAV4,2020,SILVER,Hybrid,FALSE,NOOR CAB INC,60657,Independent1,Owner-Operator
3196,ACTIVE,TOYOTA,RAV4,2018,WHITE,Hybrid,FALSE,ADDISU CAB CORPORATION,60660,INDEPENDENT3,Owner-Operator
5190,ACTIVE,TOYOTA,RAV4,2019,WHITE,Hybrid,FALSE,SADEK TRANSPORTATION INC,60630,Globe Taxi Association Inc,Owner-Operator
1979,ACTIVE,TOYOTA,PRIUS,2013,WHITE/BLUE/STRIPES,Hybrid,FALSE,NEW MILLENNIUM INC. #1,60646,Blue Ribbon Assn Inc,"Cab Management Group, Inc."
